ShortName;ISIN;ClosingPrice;CouponRate;IssuerNameShort;ValorSymbol;ValorNumber;YieldToWorst;DurationToWorst;SubscriptionPaymentDueDate;RemainingTermOfMaturity;MaturityDate;AmountInIssue;ProductLineDesc;TradingBaseCurrency;ClosingPerformance;ClosingDelta;BidVolume;BidPrice;AskPrice;AskVolume;MidSpread;PreviousClosingPrice;LatestTradeDate;LatestTradeTime;OpeningPrice;DailyHighPrice;DailyLowPrice;OnMarketVolume;OffBookVolume;TotalTurnover;TotalTurnoverCHF;GeographicalAreaDesc;IndustrySectorDesc;SecTypeDesc;BondListedFlag;BondDutyToReportFlag;SpecialFlagDesc
0.10 BCI 20-26;CH0506071239;91.6;0.1;Banco de Crédito e Inversiones;BCR200;50607123;2.988;3.294;20200318;3.38;20260918;125000000;Bonds - CHF Foreign;CHF;0;0;75000;91.3;92.05;5000;0.8181;91.6;20230519;;;;;0;0;0;0;Chile;Banks;Bond;1;1;
0.10 BE KB 19-39;CH0419041485;70.5;0.1;Berner Kantonalbank AG;BEK192;41904148;2.411;16.159;20190930;16.41;20390930;100000000;Bonds - CHF Domestic;CHF;0.07;0.05;100000;68.65;73.7;100000;7.0952;70.45;20221117;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.10 BL KB 21-30;CH1102417735;88.55;0.1;Basellandschaftliche Kantonalb;BLK204;110241773;2.031;6.777;20210318;6.88;20300318;175000000;Bonds - CHF Domestic;CHF;0.17;0.15;100000;87.9;89.35;65000;1.6361;88.4;20230525;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.10 BQCJURA 20-31;CH0536893461;86.25;0.1;Banque Cantonale du Jura SA;BCJ20;53689346;2.281;7.619;20201026;7.73;20310124;100000000;Bonds - CHF Domestic;CHF;0;0;100000;85.55;87.85;100000;2.6528;86.25;20220315;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.10 CAAFI 19-23;CH0498400586;99.25;0.1;CA Auto Finance Suisse SA;FID19;49840058;;;20191023;;20231023;125000000;Bonds - CHF Domestic;CHF;0;0;5000;99.15;99.28;150000;0.131;99.25;20230519;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.10 CAHL 16-26;CH0310175598;95.8;0.1;Credit Agricole Home Loan SFH;CAB16;31017559;2.013;2.652;20160126;2.74;20260126;200000000;Bonds - CHF Foreign;CHF;0.21;0.2;100000;95.35;95.85;100000;0.523;95.6;20230530;121909.715;95.75;95.8;95.75;80000;0;76630;76630;France;Banks;Bond;1;1;
0.10 CIBC 18-25;CH0413618346;96.75;0.1;Canadian Imperial Bank of  Com;CIB18;41361834;2.006;1.916;20180430;2;20250430;250000000;Bonds - CHF Foreign;CHF;0;0;100000;96.55;96.9;100000;0.3619;96.75;20230523;;;;;0;0;0;0;Canada;Banks;Bond;1;1;
0.10 CIBC 20-23;CH0537261874;99.35;0.1;Canadian Imperial Bank of  Com;CIB201;53726187;;;20200424;;20231024;580000000;Bonds - CHF Foreign;CHF;0;0;100000;99.3;-Market;0;0;99.35;20230525;;;;;0;0;0;0;Canada;Banks;Bond;1;1;
0.10 DEUT BAHN 15-25;CH0303138520;96.25;0.1;Deutsche Bahn Finance GmbH;DBF15;30313852;1.684;2.5;20151201;2.58;20251201;175000000;Bonds - CHF Foreign;CHF;-1.03;-1;45000;96.25;97.6;95000;1.3928;97.25;20230530;93104;96.25;96.25;96.25;45000;0;43312.5;43312.5;Germany;Misc. services;Bond;1;1;
0.10 DEUT BAHN 19-29;CH0479514272;90.6;0.1;Deutsche Bahn Finance GmbH;DBF19;47951427;1.9;6.03;20190619;6.13;20290619;350000000;Bonds - CHF Foreign;CHF;0;0;250000;90.5;91.15;150000;0.7157;90.6;20230526;;;;;0;0;0;0;Germany;Misc. services;Bond;1;1;
0.10 DEUT BAHN 21-36;CH0581947808;79.35;0.1;Deutsche Bahn Finance GmbH;DBF21;58194780;2.07;12.57;20210128;12.74;20360128;400000000;Bonds - CHF Foreign;CHF;0.44;0.35;250000;79.55;80.5;100000;1.1871;79;20230526;;;;;0;0;0;0;Germany;Misc. services;Bond;1;1;
0.10 EGW 20-38;CH0536893511;78.9;0.1;EGW;EGW64;53689351;1.833;15.28;20201102;15.5;20381102;178100000;Bonds - CHF Domestic;CHF;0;0;100000;78.4;-Market;0;0;78.9;20220105;;;;;0;0;0;0;Switzerland;Issuing agencies;Bond;1;1;
0.10 FLUGH 20-27;CH0570576568;93;0.1;Flughafen Zürich AG;FHZ202;57057656;2.038;4.573;20201230;4.66;20271230;200000000;Bonds - CHF Domestic;CHF;0.81;0.75;100000;92.35;93.1;200000;0.8088;92.25;20230530;111754.172;93.25;93.25;93;115000;0;107177.5;107177.5;Switzerland;Misc. services;Bond;1;1;
0.10 FR KB 19-44;CH0485260902;66.45;0.1;Freiburger Kantonalbank;KBF19;48526090;2.34;21.104;20191101;21.5;20441101;255000000;Bonds - CHF Domestic;CHF;0;0;100000;66.25;69.25;100000;4.428;66.45;20220419;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.10 GEBM 19-24;CH0419041055;98;0.1;Geberit AG;GEB19;41904105;1.576;1.38;20190417;1.21;20241017;125000000;Bonds - CHF Domestic;CHF;0;0;150000;98;98.15;100000;0.1529;98;20230523;;;;;0;0;0;0;Switzerland;Misc. Industrials;Bond;1;1;
0.10 GR KB 21-29;CH1141700539;88.9;0.1;Graubündner Kantonalbank;GRK211;114170053;2.052;6.497;20211207;6.6;20291207;100000000;Bonds - CHF Domestic;CHF;0;0;50000;88.85;89.6;100000;0.8406;88.9;20230502;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;Green Bond
0.10 GR KB 21-31;CH1101096647;86.55;0.1;Graubündner Kantonalbank;GRK21;110109664;2.11;7.905;20210507;8.02;20310507;300000000;Bonds - CHF Domestic;CHF;0;0;100000;85.75;-Market;0;0;86.55;20230526;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.10 HYPONOE 19-24;CH0474977672;97.1;0.1;HYPO NOE Gruppe Bank AG;HYP19;47497767;2.165;1.491;20190527;1.57;20241127;100000000;Bonds - CHF Foreign;CHF;0;0;20000;97;97.15;125000;0.1545;97.1;20230519;;;;;0;0;0;0;Austria;Banks;Bond;1;1;
0.10 KT NE 19-49;CH0498589032;65.5;0.1;Neuenburg, Kanton;NE191;49858903;1.997;25.93;20191030;26.49;20491029;125000000;Bonds - CHF Domestic;CHF;0;0;100000;63.3;-Market;0;0;65.5;20200312;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
0.10 KT ZH 20-45;CH0536892745;72.9;0.1;Zürich, Kanton;ZH201;53689274;1.665;21.747;20200625;22.14;20450623;370000000;Bonds - CHF Domestic;CHF;1.32;0.95;100000;73.2;73.9;100000;0.9517;71.95;20230526;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
0.10 LU KB 16-31;CH0337172313;85.9;0.1;Luzerner Kantonalbank AG;LUK161;33717231;2.082;8.252;20160915;8.37;20310915;375000000;Bonds - CHF Domestic;CHF;0.12;0.1;100000;86;87.3;100000;1.5003;85.8;20230517;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.10 LU KB 18-24;CH0414522273;98.55;0.1;Luzerner Kantonalbank AG;LUK181;41452227;1.867;0.939;20180508;1.02;20240508;200000000;Bonds - CHF Domestic;CHF;0.02;0.02;100000;98.19;-Market;0;0;98.53;20230530;112537.821;98.55;98.55;98.55;100000;0;98550;98550;Switzerland;Banks;Bond;1;1;
0.10 MHB 18-24;CH0438965532;97.79;0.1;Münchener Hypo;MUN182;43896553;1.994;1.416;20181031;1.5;20241031;125000000;Bonds - CHF Foreign;CHF;0.29;0.28;100000;97.42;97.81;50000;0.3995;97.51;20230530;122945.387;97.79;97.79;97.79;80000;0;78232;78232;Germany;Banks;Bond;1;1;
0.10 MHB 20-25;CH0517825334;94.35;0.1;Münchener Hypo;MUN200;51782533;2.606;2.544;20200210;2.63;20251217;240000000;Bonds - CHF Foreign;CHF;0;0;200000;94.1;94.6;200000;0.5299;94.35;20230517;;;;;0;0;0;0;Germany;Banks;Bond;1;1;Green Bond
0.10 PRIMEO 21-29;CH1131931326;88.35;0.1;Primeo Holding AG;PRH21;113193132;2.259;6.305;20210928;6.41;20290928;100000000;Bonds - CHF Domestic;CHF;0;0;50000;87.95;89;150000;1.1868;88.35;20230418;;;;;0;0;0;0;Switzerland;Utilities;Bond;1;1;
0.10 PZ S515 19-31;CH0461238963;86.23;0.1;Pfandbriefzentrale;PZ515;46123896;1.977;8.468;20191203;8.59;20311203;980000000;Bonds - CHF Domestic;CHF;0.06;0.05;100000;86.36;87.11;100000;0.8647;86.18;20230519;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
0.10 PZ S521 20-30;CH0536892752;88.8;0.1;Pfandbriefzentrale;PZ521;53689275;1.938;7.003;20200612;7.11;20300612;394000000;Bonds - CHF Domestic;CHF;0.52;0.46;100000;88.95;89.4;100000;0.5046;88.34;20230525;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
0.10 PZ S532 21-31;CH0589031118;86.51;0.1;Pfandbriefzentrale;PZ532;58903111;1.969;8.302;20210309;8.42;20311003;504000000;Bonds - CHF Domestic;CHF;0.14;0.12;100000;86.64;87.37;100000;0.839;86.39;20230502;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
0.10 PZ S535 21-32;CH1101096530;85.6;0.1;Pfandbriefzentrale;PZ535;110109653;1.99;8.946;20210416;9.07;20320525;207000000;Bonds - CHF Domestic;CHF;0.02;0.02;100000;85.75;86.36;100000;0.7088;85.58;20230425;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
0.10 PZ S537 21-32;CH1118223424;85.44;0.1;Pfandbriefzentrale;PZ537;111822342;1.978;9.019;20210720;9.15;20320625;488000000;Bonds - CHF Domestic;CHF;0;0;100000;85.43;86.22;100000;0.9205;85.44;20230523;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
0.10 PZ S541 21-31;CH1148728046;87.2;0.1;Pfandbriefzentrale;PZ541;114872804;1.962;7.9;20211215;8.01;20310505;595000000;Bonds - CHF Domestic;CHF;0.14;0.12;100000;87.32;88.02;100000;0.7984;87.08;20230419;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
0.10 ROK 17-24;CH0358654975;98.09;0.1;Roche Kapitalmarkt;ROK124;35865497;1.825;1.313;20170323;1.14;20240923;750000000;Bonds - CHF Domestic;CHF;-0.1;-0.1;230000;97.85;98;225000;0.1532;98.19;20230530;141201.023;98.09;98.09;98.09;20000;0;19618;19618;Switzerland;Chemicals, Pharma;Bond;1;1;
0.10 RY 18-23;CH0423563532;99.77;0.1;Royal Bank of Canada;RY18;42356353;;;20180718;;20230718;350000000;Bonds - CHF Foreign;CHF;0.02;0.02;250000;99.76;99.83;100000;0.0701;99.75;20230526;;;;;0;0;0;0;Canada;Banks;Bond;1;1;
0.10 SG KB 19-41;CH0419041584;70.45;0.1;St.Galler Kantonalbank AG;SGK191;41904158;2.304;18.139;20191010;18.44;20411010;240000000;Bonds - CHF Domestic;CHF;0.43;0.3;100000;70.7;72.1;100000;1.9608;70.15;20230525;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.10 SZ KB 16-28;CH0340907929;90.6;0.1;Schwyzer Kantonalbank;SZK161;34090792;2.034;5.387;20161025;5.48;20281025;200000000;Bonds - CHF Domestic;CHF;0.11;0.1;10000;90.2;91.25;100000;1.1573;90.5;20230530;94212.789;90.6;90.6;90.6;150000;0;135900;135900;Switzerland;Banks;Bond;1;1;
0.10 VA BK 21-30;CH0522158903;86.75;0.1;Valiant Bank;VAB423;52215890;2.245;7.466;20210630;7.58;20301129;215000000;Bonds - CHF Domestic;CHF;0;0;100000;86.2;87.6;40000;1.611;86.75;20221118;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.10 VA BK 21-31;CH0522158879;86.1;0.1;Valiant Bank;VAB422;52215887;2.141;7.905;20210507;8.02;20310507;190000000;Bonds - CHF Domestic;CHF;0;0;100000;86.15;86.95;100000;0.9243;86.1;20230502;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.10 WKB 21-31;CH1111392861;86.25;0.1;Walliser Kantonalbank;WKB210;111139286;2.139;7.852;20210518;7.96;20310418;240000000;Bonds - CHF Domestic;CHF;0;0;100000;86.15;87.4;100000;1.4405;86.25;20230512;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.10 WTHUR 19-28;CH0465044649;92.9;0.1;Winterthur, Stadt;WIN19;46504464;1.832;4.795;20190320;4.89;20280320;120000000;Bonds - CHF Domestic;CHF;0;0;100000;92.65;-Market;0;0;92.9;20230524;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
0.10 ZG KB 20-31;CH0570347341;85.7;0.1;Zuger Kantonalbank;ZG200;57034734;2.099;8.332;20201014;8.45;20311014;200000000;Bonds - CHF Domestic;CHF;0.06;0.05;50000;85.6;86.6;100000;1.1614;85.65;20230523;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.10 ZKB 21-31;CH1101096464;86.75;0.1;Zürcher Kantonalbank;ZKB150;110109646;2.068;7.803;20210331;7.91;20310331;300000000;Bonds - CHF Domestic;CHF;0;0;100000;86.7;87.55;50000;0.9756;86.75;20230525;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.10 ZUGES 19-25;CH0494734426;95.55;0.1;Zug Estates;ZEH19;49473442;2.183;2.336;20191002;2.42;20251002;100000000;Bonds - CHF Domestic;CHF;0.05;0.05;30000;95.3;-Market;0;0;95.5;20230530;104751.832;95.3;95.55;95.3;40000;0;38170;38170;Switzerland;Real-estate companies;Bond;1;1;
0.10 ZVG 20-32;CH0525158371;84;0.1;Zürich Vers.-Gesellschaft;ZIC20;52515837;2.282;9.19;20200227;9.07;20320827;250000000;Bonds - CHF Domestic;CHF;0.9;0.75;100000;83.05;84.25;100000;1.4345;83.25;20230530;112757.5;83.8;84;83.8;1300000;0;1091900;1091900;Switzerland;Insurances;Bond;1;1;
0.11 AKB 17-24;CH0353688929;98.92;0.11;Aargauische Kantonalbank;AGK17;35368892;;;20170221;;20240221;200000000;Bonds - CHF Domestic;CHF;0;0;100000;98.62;;0;0;98.92;20230522;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.11 CABEI 21-28;CH1148308716;88.85;0.11;CABEI;CBE22;114830871;2.389;5.524;20211215;5.62;20281215;220000000;Bonds - CHF Foreign;CHF;0;0;100000;88.95;89.6;100000;0.7281;88.85;20230505;;;;;0;0;0;0;HN;Supranational Organisations;Bond;1;1;Green Bond
0.111 BNZ 20-28;CH0461239094;89;0.111;BNZ International Funding Ltd;BNI20;46123909;2.565;5.132;20200124;5.23;20280724;300000000;Bonds - CHF Foreign;CHF;0;0;125000;88.65;89.45;100000;0.8984;89;20230526;;;;;0;0;0;0;New Zealand;Misc. services;Bond;1;1;
0.113 CWBA 19-29;CH0512502995;88.1;0.113;Commonwealth BK of Australia;CWA19;51250299;2.216;6.502;20191210;6.61;20291210;200000000;Bonds - CHF Foreign;CHF;0.57;0.5;50000;87.5;88.3;100000;0.9101;87.6;20230530;105824.912;88;88.1;88;310000;0;273050;273050;Australia;Banks;Bond;1;1;
0.1175 ASB 21-28;CH1118461008;88.95;0.1175;ASB Finance;ASB21;111846100;2.492;5.061;20210629;5.16;20280629;150000000;Bonds - CHF Foreign;CHF;0.17;0.15;100000;88.85;89.65;325000;0.8964;88.8;20230525;;;;;0;0;0;0;United Kingdom;Banks;Bond;1;1;
0.125 AKB 19-26;CH0459810534;95.5;0.125;Aargauische Kantonalbank;AGK19;45981053;2.009;2.693;20190211;2.78;20260211;110000000;Bonds - CHF Domestic;CHF;0;0;100000;95.05;95.8;30000;0.786;95.5;20230524;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.125 AMAG 20-24;CH0519465170;98.71;0.125;AMAG AG;AMG20;51946517;;;20200212;;20240212;100000000;Bonds - CHF Domestic;CHF;0.27;0.27;100000;98.5;98.73;50000;0.2332;98.44;20230530;134039.278;98.71;98.71;98.71;100000;0;98710;98710;Switzerland;Transport;Bond;1;1;
0.125 BAL 21-30;CH1130818839;87.75;0.125;Baloise;BAL211;113081883;2.132;7.036;20210927;7.16;20300627;200000000;Bonds - CHF Domestic;CHF;0.8;0.7;75000;87.15;87.85;100000;0.8;87.05;20230530;123140.331;87.6;87.75;87.6;220000;0;192877.5;192877.5;Switzerland;Insurances;Bond;1;1;Green Bond
0.125 BBVACHI 20-26;CH0522690707;93.15;0.125;BBV Argentaria SA;BBV20;52269070;2.429;3.234;20200227;3.32;20260827;160000000;Bonds - CHF Foreign;CHF;0.11;0.1;200000;93.2;93.3;200000;0.1072;93.05;20230524;;;;;0;0;0;0;Spain;Banks;Bond;1;1;
0.125 BCG 19-26;CH0419041097;95.35;0.125;Banque Cantonale de Genève;BCG19;41904109;2.12;2.893;20190423;2.98;20260423;120000000;Bonds - CHF Domestic;CHF;0;0;100000;94.35;-Market;0;0;95.35;20230512;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.125 BKB 18-24;CH0394905704;98.81;0.125;Basler Kantonalbank;BSK181;39490570;;;20180411;;20240411;150000000;Bonds - CHF Domestic;CHF;0;0;100000;98.49;98.85;50000;0.3649;98.81;20230516;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.125 BKB 20-32;CH0545754688;84.5;0.125;Basler Kantonalbank;BKS200;54575468;2.101;9.214;20200910;9.36;20320910;200000000;Bonds - CHF Domestic;CHF;0;0;50000;84.35;;0;0;84.5;20230530;93115.623;84.5;84.5;84.5;50000;0;42250;42250;Switzerland;Banks;Bond;1;1;
0.125 BL KB 21-31;CH1138869784;86.1;0.125;Basellandschaftliche Kantonalb;BLK205;113886978;2.074;8.3;20211006;8.43;20311006;200000000;Bonds - CHF Domestic;CHF;0.47;0.4;75000;86;86.8;100000;0.9259;85.7;20230519;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.125 CCBGBB 26 /EE;BE0002260298;99.3;0.125;Belfius Banque;EU3225;33890030;;;20160914;;20260914;500000000;Bonds - Non CHF;EUR;0;0;0;;;0;;99.3;;;;;;0;0;0;0;Eurobond EUR;Banks;Bond;0;0;
0.125 CIBC 15-25;CH0305398254;95.45;0.125;Canadian Imperial Bank of  Com;CIB15;30539825;1.985;2.557;20151222;2.64;20251222;350000000;Bonds - CHF Foreign;CHF;-0.16;-0.15;100000;95.5;95.8;40000;0.3136;95.6;20230530;93104;95.45;95.45;95.45;45000;0;42952.5;42952.5;Canada;Banks;Bond;1;1;
0.125 CREAGR 21-31;CH1100259774;85.9;0.125;Crédit Agricole next bank;CAN21;110025977;2.242;7.82;20210409;7.94;20310409;200000000;Bonds - CHF Domestic;CHF;0;0;100000;85.75;86.65;100000;1.0441;85.9;20230206;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.125 DEPFA 19-23;CH0419041246;99.96;0.125;Deutsche Pfandbriefbank AG;DEP19;41904124;;;20190605;;20230605;125000000;Bonds - CHF Foreign;CHF;0.01;0.01;225000;99.96;99.98;100000;0.02;99.95;20230508;;;;;0;0;0;0;Germany;Banks;Bond;1;1;
0.125 DNB 18-23;CH0446595636;99.03;0.125;DNB Bank ASA;DNB18;44659563;;;20181130;;20231130;100000000;Bonds - CHF Foreign;CHF;0.02;0.02;125000;98.95;99.24;100000;0.2926;99.01;20230522;;;;;0;0;0;0;Norway;Banks;Bond;1;1;
0.125 EGW 15-25;CH0280737518;97.25;0.125;EGW;EGW51;28073751;1.774;1.99;20150527;2.07;20250527;174500000;Bonds - CHF Domestic;CHF;0;0;200000;96.95;97.45;100000;0.5144;97.25;20230413;;;;;0;0;0;0;Switzerland;Issuing agencies;Bond;1;1;
0.125 EUF 20-27;CH0538763548;95.5;0.125;Eurofima;EUF20;53876354;1.573;3.903;20200428;3.99;20270428;200000000;Bonds - CHF Domestic;CHF;0.16;0.15;300000;94.55;-Market;0;0;95.35;20230530;122308.836;95.5;95.5;95.5;80000;0;76400;76400;Switzerland;Misc. services;Bond;1;1;
0.125 GENF 15-25;CH0267856000;97.3;0.125;Genf,Stadt;VGV15;26785600;1.751;1.699;20150212;1.78;20250212;100000000;Bonds - CHF Domestic;CHF;-0.15;-0.15;200000;97.1;97.5;100000;0.4111;97.45;20230530;93154.675;97.3;97.3;97.3;95000;0;92435;92435;Switzerland;Communities & Cities;Bond;1;1;
0.125 GIV 21-27;CH1148308724;94.85;0.125;Givaudan SA;GIV21;114830872;1.681;4.006;20211207;4.1;20270607;150000000;Bonds - CHF Domestic;CHF;0.85;0.8;125000;94;94.85;75000;0.9002;94.05;20230530;93104;94.85;94.85;94.85;75000;0;71137.5;71137.5;Switzerland;Chemicals, Pharma;Bond;1;1;
0.125 GR KB 18-24;CH0373476776;98.4;0.125;Graubündner Kantonalbank;GRK181;37347677;1.758;0.997;20180529;1.08;20240529;300000000;Bonds - CHF Domestic;CHF;0;0;60000;98.4;98.61;100000;0.2132;98.4;20230522;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.125 HOLHEL 21-27;CH1127263973;93.2;0.125;Holcim Helvetia Finance Ltd;LAH210;112726397;1.832;4.226;20210826;4.07;20270826;145000000;Bonds - CHF Domestic;CHF;-0.37;-0.35;95000;93.1;93.65;45000;0.589;93.55;20230530;164641.812;93.2;93.2;93.2;40000;0;37280;37280;Switzerland;Building contractors & materials;Bond;1;1;
0.125 HYPONOE 16-23;CH0340677779;99.38;0.125;HYPO NOE Gruppe Bank AG;NOL16;34067777;;;20161017;;20231017;100000000;Bonds - CHF Foreign;CHF;0;0;125000;99.25;99.4;25000;0.151;99.38;20230526;;;;;0;0;0;0;Austria;Banks;Bond;1;1;
0.125 INSPIT 21-29;CH1132966354;87.5;0.125;Inselspital-Stiftung;INS21;113296635;2.379;6.299;20210930;6.41;20290928;150000000;Bonds - CHF Domestic;CHF;0.11;0.1;100000;87.6;88.1;150000;0.5692;87.4;20230526;;;;;0;0;0;0;Switzerland;Chemicals, Pharma;Bond;1;1;
0.125 JB 21-28;CH1101096555;90.15;0.125;Bank Julius Bär;BJB21;110109655;2.361;4.895;20210427;4.99;20280427;260000000;Bonds - CHF Domestic;CHF;0.45;0.4;100000;90.25;90.5;125000;0.2766;89.75;20230530;93908.801;90.2;90.2;90.15;100000;0;90162.5;90162.5;Switzerland;Banks;Bond;1;1;
0.125 JNLGF 20-28;CH0517825268;87.65;0.125;Jackson National Life;JAC20;51782526;2.857;5.102;20200114;5.2;20280714;300000000;Bonds - CHF Foreign;CHF;0.57;0.5;50000;87.6;87.95;10000;0.3987;87.15;20230525;;;;;0;0;0;0;United States;Misc. services;Bond;1;1;
0.125 KBLU 20-32;CH0506071338;84.05;0.125;Luzerner Kantonalbank AG;LUK203;50607133;2.116;9.423;20201125;9.57;20321125;300000000;Bonds - CHF Domestic;CHF;0.12;0.1;50000;83.95;-Market;0;0;83.95;20230418;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
0.125 KT BL 15-26;CH0267855986;96.7;0.125;Basel-Landschaft, Kanton;BL15;26785598;1.727;2.735;20150226;2.82;20260226;215000000;Bonds - CHF Domestic;CHF;0;0;100000;96;-Market;0;0;96.7;20230523;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
0.125 KT GE 19-32;CH0505011921;87.05;0.125;Genf, Kanton;GE193;50501192;1.82;8.945;20191128;9.07;20320528;285000000;Bonds - CHF Domestic;CHF;0;0;100000;87.05;-Market;0;0;87.05;20230509;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;Green Bond
0.125 KT LU 17-29;CH0368306871;91.95;0.125;Luzern, Kanton;LU17;36830687;1.748;6.028;20170620;6.14;20290620;100000000;Bonds - CHF Domestic;CHF;0;0;100000;91.45;92.85;100000;1.5193;91.95;20221021;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
0.125 KT TI 15-25;CH0266836144;97.75;0.125;Tessin, Kanton;TI15;26683614;1.808;1.765;20150306;1.85;20250306;100000000;Bonds - CHF Domestic;CHF;0.41;0.4;100000;97.2;97.8;85000;0.6154;97.35;20230530;142407.06;97.15;97.75;97.15;330000;0;321375;321375;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
0.125 KW OBERH 21-31;CH0593093211;85.65;0.125;KW Oberhasli;OBE21;59309321;2.516;7.686;20210222;7.81;20310221;100000000;Bonds - CHF Domestic;CHF;0;0;100000;84.2;86.5;50000;2.6948;85.65;20221111;;;;;0;0;0;0;Switzerland;Utilities;Bond;1;1;Green Bond
0.125 KWP 19-24;CH0419040875;98.54;0.125;Korea West Power;KWP19;41904087;;;20190227;;20240227;200000000;Bonds - CHF Foreign;CHF;0.01;0.01;50000;98.53;98.72;100000;0.1926;98.53;20230512;;;;;0;0;0;0;South Korea;Electrical engineering & electronics;Bond;1;1;
0.125 LANDESBK 19-26;CH0419041204;94.6;0.125;Liechtensteinische Landesbank;LLB19;41904120;2.327;2.991;20190528;3.08;20260528;150000000;Bonds - CHF Foreign;CHF;0.32;0.3;150000;93.9;94.6;100000;0.7427;94.3;20230530;134700.366;94.5;94.6;94.5;60000;0;56710;56710;Liechtenstein;Banks;Bond;1;1;
0.125 MHB 19-27;CH0506668836;91;0.125;Münchener Hypo;MUN193;50666883;2.444;4.453;20191118;4.55;20271118;100000000;Bonds - CHF Foreign;CHF;0;0;175000;90.3;91.75;100000;1.593;91;20230426;;;;;0;0;0;0;Germany;Banks;Bond;1;1;
0.125 MHB 21-29;CH1137407453;89.55;0.125;Münchener Hypo;MUN218;113740745;2.014;6.319;20211105;6.43;20291005;100000000;Bonds - CHF Foreign;CHF;0;0;100000;89.3;90.15;100000;0.9473;89.55;20230420;;;;;0;0;0;0;Germany;Banks;Bond;1;1;
0.125 MPL 19-27;CH0482172340;91.8;0.125;Metropolitan Life Global Fund;MPL19;48217234;2.361;4.017;20190611;4.11;20270611;225000000;Bonds - CHF Foreign;CHF;0.05;0.05;125000;91.75;92.2;60000;0.4893;91.75;20230524;;;;;0;0;0;0;United States;Misc. services;Bond;1;1;
0.125 MPL 20-28;CH0569237677;89.2;0.125;Metropolitan Life Global Fund;MPL20;56923767;2.425;5.299;20200925;5.4;20280925;250000000;Bonds - CHF Foreign;CHF;0;0;100000;89.25;89.8;350000;0.6144;89.2;20230525;;;;;0;0;0;0;United States;Misc. services;Bond;1;1;
0.125 NAB 19-27;CH0482172357;92.75;0.125;National Australia Bank;NAB19;48217235;2.071;4.045;20190621;4.14;20270621;200000000;Bonds - CHF Foreign;CHF;0.11;0.1;15000;92.5;92.95;5000;0.4853;92.65;20230525;;;;;0;0;0;0;Australia;Banks;Bond;1;1;
0.125 NATWEST 19-23;CH0488506699;99.53;0.125;NatWest Markets plc;NAW19;48850669;;;20190913;;20230913;350000000;Bonds - CHF Foreign;CHF;0;0;200000;99.46;99.6;400000;0.1407;99.53;20230524;;;;;0;0;0;0;United Kingdom;Banks;Bond;1;1;
0.125 NBRNS 19-32;CH0461239003;85.4;0.125;New Brunswick;PBN19;46123900;1.936;9.454;20191206;9.6;20321206;100000000;Bonds - CHF Foreign;CHF;0;0;250000;85.45;86.6;100000;1.3368;85.4;20230524;;;;;0;0;0;0;Canada;Regions, Cantons, Provinces, etc.;Bond;1;1;
